Date,Route,Attempted,Succeeded,Success Percentage
05-09-15,Disappointment Cleaver,2,2,1
05-09-15,Disappointment Cleaver,12,8,0.666666667
05-09-15,Disappointment Cleaver,5,0,0
05-09-15,Disappointment Cleaver,2,0,0
05-09-15,Disappointment Cleaver,1,1,1
05-09-15,Disappointment Cleaver,2,0,0
05-09-15,Disappointment Cleaver,2,0,0
05-09-15,Disappointment Cleaver,3,0,0
05-09-15,Little Tahoma,2,0,0
05-09-15,Disappointment Cleaver,4,4,1
05-09-15,Little Tahoma,2,0,0
05-09-15,Little Tahoma,1,0,0
05-09-15,Little Tahoma,4,0,0
05-09-15,Liberty RIngraham Directge,4,0,0
05-09-15,Emmons-Winthrop,3,0,0
05-09-15,Emmons-Winthrop,3,0,0
05-08-15,Fuhrers Finger,2,0,0
05-08-15,Fuhrers Finger,3,0,0
05-08-15,Disappointment Cleaver,3,0,0
05-08-15,Gibralter Ledges,2,0,0
05-08-15,Little Tahoma,3,0,0
05-08-15,Liberty RIngraham Directge,2,0,0
05-08-15,Emmons-Winthrop,2,0,0
05-07-15,Fuhrers Finger,2,0,0
05-07-15,Fuhrers Finger,3,0,0
05-07-15,Disappointment Cleaver,3,0,0
05-07-15,Emmons-Winthrop,3,0,0
05-04-15,Disappointment Cleaver,9,0,0
05-04-15,Disappointment Cleaver,10,0,0
05-04-15,Ingraham Direct,5,0,0
05-04-15,Fuhrers Finger,2,0,0
05-02-15,Fuhrers Finger,2,0,0
05-02-15,Fuhrers Finger,2,0,0
05-02-15,Liberty RIngraham Directge,2,0,0
05-02-15,Ingraham Direct,3,0,0
05-02-15,Fuhrers Finger,2,0,0
05-02-15,Disappointment Cleaver,2,0,0
05-02-15,Disappointment Cleaver,2,0,0
05-02-15,glacier only - no summit attempt,2,0,0
05-02-15,Disappointment Cleaver,3,0,0
05-02-15,Fuhrers Finger,4,0,0
05-02-15,Little Tahoma,3,0,0
05-02-15,Emmons-Winthrop,2,0,0
05-01-15,Fuhrers Finger,2,0,0
05-01-15,Ingraham Direct,2,0,0
05-01-15,Disappointment Cleaver,3,0,0
05-01-15,Disappointment Cleaver,3,3,1
05-01-15,Disappointment Cleaver,2,2,1
05-01-15,Disappointment Cleaver,2,0,0
05-01-15,Nisqually Glacier,12,0,0
05-01-15,Fuhrers Finger,5,0,0
05-01-15,Fuhrers Finger,3,0,0
05-01-15,Disappointment Cleaver,2,0,0
4/30/2015,Disappointment Cleaver,2,0,0
4/30/2015,Disappointment Cleaver,3,2,0.666666667
4/27/2015,Disappointment Cleaver,4,0,0
4/27/2015,Disappointment Cleaver,11,11,1
4/27/2015,Disappointment Cleaver,2,2,1
4/26/2015,Wilson Headwall,2,0,0
4/24/2015,Disappointment Cleaver,4,0,0
4/24/2015,Gibralter Chute,3,0,0
4/24/2015,Disappointment Cleaver,2,0,0
4/23/2015,Disappointment Cleaver,4,4,1
4/20/2015,Fuhrers Finger,2,0,0
4/20/2015,Ingraham Direct,2,0,0
4/20/2015,Ingraham Direct,2,0,0
4/19/2015,Ingraham Direct,8,0,0
4/19/2015,Gibralter Ledges,2,0,0
4/18/2015,Gibralter Ledges,2,0,0
4/18/2015,Disappointment Cleaver,2,0,0
4/18/2015,Wilson Headwall,3,0,0
4/18/2015,Disappointment Cleaver,3,0,0
4/18/2015,Gibralter Ledges,2,0,0
4/18/2015,Disappointment Cleaver,2,0,0
4/18/2015,Disappointment Cleaver,2,0,0
4/17/2015,Kautz Glacier,4,0,0
4/17/2015,Disappointment Cleaver,2,0,0
4/17/2015,Disappointment Cleaver,2,0,0
4/13/2015,Disappointment Cleaver,7,0,0
4/13/2015,Disappointment Cleaver,8,0,0
04-11-15,Ingraham Direct,6,0,0
04-05-15,glacier only - no summit attempt,10,0,0
04-05-15,glacier only - no summit attempt,8,0,0
3/27/2015,Disappointment Cleaver,3,0,0
3/27/2015,Disappointment Cleaver,2,0,0
3/25/2015,Gibralter Ledges,2,0,0
3/23/2015,Disappointment Cleaver,8,0,0
3/23/2015,Disappointment Cleaver,8,0,0
3/22/2015,Ingraham Direct,10,0,0
3/19/2015,Disappointment Cleaver,2,0,0
3/15/2015,Ingraham Direct,12,0,0
3/15/2015,Disappointment Cleaver,2,0,0
3/14/2015,Ingraham Direct,3,0,0
03-09-15,Disappointment Cleaver,6,0,0
03-09-15,Disappointment Cleaver,8,0,0
03-08-15,Little Tahoma,2,2,1
03-07-15,Disappointment Cleaver,2,0,0
03-07-15,Ingraham Direct,2,0,0
03-07-15,Ingraham Direct,5,0,0
03-07-15,Ingraham Direct,3,0,0
03-06-15,Ingraham Direct,2,0,0
03-06-15,Gibralter Ledges,3,0,0
03-05-15,Disappointment Cleaver,2,0,0
03-05-15,Fuhrer's Finger,3,0,0
03-05-15,Fuhrer's Finger,4,4,1
2/27/2015,Gibralter Ledges,3,0,0
2/22/2015,Gibralter Ledges,3,3,1
2/22/2015,Gibralter Ledges,2,0,0
2/22/2015,Gibralter Ledges,4,0,0
2/22/2015,Ingraham Direct,6,0,0
2/21/2015,Unknown,3,0,0
2/21/2015,Fuhrer's Finger,2,0,0
2/21/2015,Gibralter Ledges,2,0,0
2/20/2015,Gibralter Ledges,2,0,0
2/20/2015,Gibralter Ledges,3,0,0
2/20/2015,Gibralter Ledges,3,0,0
2/15/2015,Gibralter Ledges,2,0,0
2/15/2015,Gibralter Ledges,2,0,0
2/14/2015,Ingraham Direct,6,0,0
2/14/2015,Little Tahoma,2,0,0
2/14/2015,Gibralter Ledges,2,0,0
2/14/2015,Gibralter Ledges,3,0,0
2/14/2015,Gibralter Ledges,2,0,0
2/14/2015,Ingraham Direct,2,0,0
2/13/2015,Fuhrer's Finger,2,0,0
1/31/2015,Gibralter Ledges,3,0,0
1/30/2015,Gibralter Ledges,3,0,0
1/30/2015,Ingraham Direct,3,0,0
1/30/2015,Ingraham Direct,2,2,1
1/29/2015,Gibralter Ledges,4,0,0
1/29/2015,Gibralter Ledges,4,0,0
1/29/2015,Fuhrer's Finger,3,0,0
1/29/2015,Gibralter Ledges,6,6,1
1/28/2015,Gibralter Ledges,2,2,1
1/25/2015,Gibralter Ledges,2,0,0
1/24/2015,Gibralter Ledges,4,0,0
1/24/2015,Ingraham Direct,4,0,0
1/23/2015,Disappointment Cleaver,2,0,0
12/13/2014,Gibralter Ledges,3,0,0
11-09-14,Nisqually Glacier,2,0,0
10-06-14,Disappointment Cleaver,1,0,0
10-04-14,Kautz Glacier,2,0,0
10-04-14,Disappointment Cleaver,1,1,1
9/29/2014,Disappointment Cleaver,2,0,0
9/28/2014,Disappointment Cleaver,11,6,0.545454545
9/28/2014,Disappointment Cleaver,12,0,0
9/27/2014,Disappointment Cleaver,1,1,1
9/27/2014,Disappointment Cleaver,4,0,0
9/27/2014,Disappointment Cleaver,12,10,0.833333333
9/27/2014,Disappointment Cleaver,12,8,0.666666667
9/27/2014,glacier only - no summit attempt,11,11,1
9/27/2014,Disappointment Cleaver,3,0,0
9/27/2014,Disappointment Cleaver,12,6,0.5
9/26/2014,Disappointment Cleaver,12,7,0.583333333
9/26/2014,Disappointment Cleaver,3,3,1
9/26/2014,Disappointment Cleaver,2,0,0
9/26/2014,Disappointment Cleaver,4,3,0.75
9/26/2014,Disappointment Cleaver,8,6,0.75
9/26/2014,Disappointment Cleaver,2,0,0
9/26/2014,Disappointment Cleaver,2,0,0
9/26/2014,Disappointment Cleaver,5,0,0
9/26/2014,Disappointment Cleaver,3,0,0
9/25/2014,Disappointment Cleaver,2,2,1
9/25/2014,Disappointment Cleaver,12,6,0.5
9/24/2014,Disappointment Cleaver,12,0,0
9/23/2014,Disappointment Cleaver,11,0,0
9/22/2014,Disappointment Cleaver,12,9,0.75
9/22/2014,Disappointment Cleaver,2,0,0
9/22/2014,Disappointment Cleaver,11,0,0
9/22/2014,Disappointment Cleaver,2,0,0
9/22/2014,Disappointment Cleaver,2,2,1
9/22/2014,Disappointment Cleaver,8,0,0
9/21/2014,Disappointment Cleaver,11,0,0
9/21/2014,Disappointment Cleaver,12,11,0.916666667
9/21/2014,Disappointment Cleaver,2,0,0
9/21/2014,Disappointment Cleaver,4,0,0
9/21/2014,Disappointment Cleaver,11,6,0.545454545
9/20/2014,Disappointment Cleaver,3,3,1
9/20/2014,Disappointment Cleaver,2,0,0
9/20/2014,Disappointment Cleaver,2,0,0
9/20/2014,Disappointment Cleaver,1,0,0
9/20/2014,Disappointment Cleaver,3,3,1
9/20/2014,Disappointment Cleaver,11,11,1
9/20/2014,Disappointment Cleaver,3,0,0
9/20/2014,Disappointment Cleaver,11,0,0
9/19/2014,Disappointment Cleaver,2,2,1
9/19/2014,Disappointment Cleaver,2,0,0
9/19/2014,Disappointment Cleaver,2,2,1
9/19/2014,Disappointment Cleaver,12,12,1
9/19/2014,Disappointment Cleaver,3,3,1
9/19/2014,Disappointment Cleaver,12,6,0.5
9/19/2014,Disappointment Cleaver,12,11,0.916666667
9/18/2014,Disappointment Cleaver,12,12,1
9/17/2014,Disappointment Cleaver,12,0,0
9/16/2014,Disappointment Cleaver,6,4,0.666666667
9/16/2014,Disappointment Cleaver,2,2,1
9/16/2014,Disappointment Cleaver,5,0,0
9/16/2014,Disappointment Cleaver,10,0,0
9/15/2014,Disappointment Cleaver,2,2,1
9/15/2014,Disappointment Cleaver,12,12,1
9/15/2014,Disappointment Cleaver,7,7,1
9/15/2014,Disappointment Cleaver,11,8,0.727272727
9/15/2014,Disappointment Cleaver,2,2,1
9/15/2014,Disappointment Cleaver,3,0,0
9/14/2014,Disappointment Cleaver,12,5,0.416666667
9/14/2014,Disappointment Cleaver,12,7,0.583333333
9/14/2014,Disappointment Cleaver,1,1,1
9/14/2014,Edmonds HW,2,0,0
9/14/2014,Disappointment Cleaver,2,0,0
9/14/2014,Disappointment Cleaver,11,0,0
9/14/2014,Disappointment Cleaver,4,0,0
9/14/2014,Disappointment Cleaver,4,2,0.5
9/13/2014,Disappointment Cleaver,2,0,0
9/13/2014,Disappointment Cleaver,4,3,0.75
9/13/2014,Disappointment Cleaver,2,2,1
9/13/2014,glacier only - no summit attempt,3,0,0
9/13/2014,Disappointment Cleaver,12,7,0.583333333
9/13/2014,Disappointment Cleaver,2,0,0
9/13/2014,Disappointment Cleaver,2,2,1
9/13/2014,Disappointment Cleaver,11,6,0.545454545
9/13/2014,Disappointment Cleaver,2,2,1
9/13/2014,Disappointment Cleaver,3,3,1
9/13/2014,Disappointment Cleaver,2,0,0
9/13/2014,Disappointment Cleaver,3,3,1
09-12-14,Disappointment Cleaver,12,8,0.666666667
09-12-14,Disappointment Cleaver,4,4,1
09-12-14,Disappointment Cleaver,2,0,0
09-12-14,Disappointment Cleaver,12,10,0.833333333
09-12-14,Disappointment Cleaver,2,0,0
09-12-14,Disappointment Cleaver,12,6,0.5
09-12-14,Disappointment Cleaver,8,0,0
09-11-14,Disappointment Cleaver,3,3,1
09-10-14,Disappointment Cleaver,5,0,0
09-10-14,Disappointment Cleaver,2,0,0
09-10-14,Kautz Glacier,2,0,0
09-10-14,Disappointment Cleaver,11,5,0.454545455
09-10-14,Disappointment Cleaver,2,2,1
09-09-14,Disappointment Cleaver,12,9,0.75
09-09-14,Disappointment Cleaver,3,0,0
09-09-14,Disappointment Cleaver,12,12,1
09-09-14,Disappointment Cleaver,2,0,0
09-08-14,Disappointment Cleaver,8,8,1
09-08-14,Disappointment Cleaver,12,12,1
09-08-14,Disappointment Cleaver,12,0,0
09-08-14,Disappointment Cleaver,3,0,0
09-08-14,Emmons-Winthrop,4,0,0
09-07-14,Disappointment Cleaver,12,10,0.833333333
09-07-14,Disappointment Cleaver,2,0,0
09-07-14,Disappointment Cleaver,12,4,0.333333333
09-07-14,Disappointment Cleaver,11,9,0.818181818
09-07-14,Disappointment Cleaver,2,0,0
09-07-14,Little Tahoma,3,0,0
09-07-14,Disappointment Cleaver,2,2,1
09-06-14,Disappointment Cleaver,12,12,1
09-06-14,Disappointment Cleaver,2,2,1
09-06-14,Kautz Glacier,3,3,1
09-06-14,Disappointment Cleaver,4,0,0
09-06-14,Disappointment Cleaver,2,0,0
09-06-14,Disappointment Cleaver,2,0,0
09-06-14,Disappointment Cleaver,3,3,1
09-06-14,Disappointment Cleaver,2,2,1
09-06-14,Disappointment Cleaver,2,2,1
09-06-14,Disappointment Cleaver,2,2,1
09-06-14,Disappointment Cleaver,3,0,0
09-06-14,Disappointment Cleaver,2,0,0
09-06-14,glacier only - no summit attempt,2,0,0
09-06-14,Disappointment Cleaver,3,3,1
09-06-14,Disappointment Cleaver,12,8,0.666666667
09-06-14,Disappointment Cleaver,9,7,0.777777778
09-06-14,Disappointment Cleaver,2,0,0
09-06-14,Disappointment Cleaver,3,3,1
09-06-14,Disappointment Cleaver,11,6,0.545454545
09-06-14,Emmons-Winthrop,2,0,0
09-05-14,Disappointment Cleaver,2,2,1
09-05-14,glacier only - no summit attempt,1,0,0
09-05-14,Disappointment Cleaver,2,2,1
09-05-14,Emmons-Winthrop,4,0,0
09-05-14,Disappointment Cleaver,3,0,0
09-05-14,Disappointment Cleaver,2,2,1
09-05-14,Disappointment Cleaver,2,2,1
09-05-14,Disappointment Cleaver,2,0,0
09-05-14,Disappointment Cleaver,12,9,0.75
09-05-14,Disappointment Cleaver,2,2,1
09-05-14,Disappointment Cleaver,2,2,1
09-05-14,Disappointment Cleaver,11,8,0.727272727
09-05-14,Disappointment Cleaver,3,3,1
09-04-14,Disappointment Cleaver,2,0,0
09-04-14,Disappointment Cleaver,2,0,0
09-04-14,Disappointment Cleaver,11,8,0.727272727
09-04-14,Disappointment Cleaver,11,11,1
09-04-14,Disappointment Cleaver,11,0,0
09-03-14,Disappointment Cleaver,5,0,0
09-03-14,Disappointment Cleaver,12,8,0.666666667
09-03-14,Disappointment Cleaver,4,0,0
09-03-14,Disappointment Cleaver,11,9,0.818181818
09-03-14,Disappointment Cleaver,6,0,0
09-03-14,Disappointment Cleaver,6,0,0
09-03-14,Disappointment Cleaver,12,9,0.75
09-03-14,Disappointment Cleaver,3,3,1
09-03-14,Disappointment Cleaver,2,0,0
09-02-14,Disappointment Cleaver,11,9,0.818181818
09-02-14,Disappointment Cleaver,12,8,0.666666667
09-02-14,Disappointment Cleaver,12,6,0.5
09-01-14,Disappointment Cleaver,2,2,1
09-01-14,Disappointment Cleaver,12,0,0
09-01-14,Disappointment Cleaver,4,0,0
09-01-14,Disappointment Cleaver,4,4,1
09-01-14,Disappointment Cleaver,12,8,0.666666667
09-01-14,Disappointment Cleaver,12,10,0.833333333
8/31/2014,Emmons-Winthrop,4,0,0
8/31/2014,Disappointment Cleaver,12,12,1
8/31/2014,Disappointment Cleaver,11,11,1
8/31/2014,Disappointment Cleaver,3,0,0
8/31/2014,Kautz Glacier,5,0,0
8/31/2014,Disappointment Cleaver,12,9,0.75
8/31/2014,Disappointment Cleaver,11,9,0.818181818
8/31/2014,Disappointment Cleaver,2,2,1
8/30/2014,Disappointment Cleaver,3,3,1
8/30/2014,Disappointment Cleaver,12,12,1
8/30/2014,Disappointment Cleaver,4,0,0
8/30/2014,Disappointment Cleaver,3,0,0
8/30/2014,Disappointment Cleaver,11,11,1
8/30/2014,Disappointment Cleaver,4,0,0
8/30/2014,Disappointment Cleaver,4,0,0
8/30/2014,Disappointment Cleaver,4,0,0
8/30/2014,Disappointment Cleaver,4,0,0
8/30/2014,Disappointment Cleaver,2,2,1
8/30/2014,Disappointment Cleaver,3,0,0
8/30/2014,Disappointment Cleaver,2,0,0
8/30/2014,Disappointment Cleaver,3,0,0
8/30/2014,Ptarmigan RIngraham Directge,2,2,1
8/30/2014,Disappointment Cleaver,3,0,0
8/30/2014,Disappointment Cleaver,2,0,0
8/30/2014,Disappointment Cleaver,3,3,1
8/30/2014,Disappointment Cleaver,3,3,1
8/30/2014,Emmons-Winthrop,3,0,0
8/29/2014,Disappointment Cleaver,2,2,1
8/29/2014,Disappointment Cleaver,12,9,0.75
8/29/2014,Disappointment Cleaver,2,0,0
8/29/2014,Disappointment Cleaver,3,0,0
8/29/2014,Disappointment Cleaver,2,0,0
8/29/2014,Disappointment Cleaver,2,0,0
8/29/2014,Disappointment Cleaver,5,0,0
8/29/2014,Disappointment Cleaver,12,9,0.75
8/29/2014,Disappointment Cleaver,3,0,0
8/29/2014,Disappointment Cleaver,12,7,0.583333333
8/29/2014,Emmons-Winthrop,2,0,0
8/29/2014,Disappointment Cleaver,2,0,0
8/29/2014,Disappointment Cleaver,3,0,0
8/28/2014,Emmons-Winthrop,2,0,0
8/28/2014,Disappointment Cleaver,3,3,1
8/28/2014,Disappointment Cleaver,11,8,0.727272727
8/28/2014,Disappointment Cleaver,6,6,1
8/28/2014,Disappointment Cleaver,2,2,1
8/28/2014,Kautz Glacier,3,0,0
8/28/2014,Emmons-Winthrop,4,0,0
8/28/2014,Disappointment Cleaver,11,8,0.727272727
8/28/2014,Disappointment Cleaver,6,6,1
8/27/2014,Disappointment Cleaver,2,0,0
8/27/2014,Disappointment Cleaver,2,0,0
8/27/2014,Disappointment Cleaver,1,1,1
8/27/2014,Disappointment Cleaver,1,0,0
8/27/2014,Emmons-Winthrop,4,0,0
8/27/2014,Disappointment Cleaver,10,10,1
8/27/2014,Emmons-Winthrop,2,0,0
8/27/2014,Disappointment Cleaver,3,3,1
8/27/2014,Disappointment Cleaver,12,12,1
8/27/2014,Disappointment Cleaver,12,10,0.833333333
8/26/2014,Disappointment Cleaver,12,9,0.75
8/26/2014,Disappointment Cleaver,3,3,1
8/26/2014,Disappointment Cleaver,12,11,0.916666667
8/26/2014,Emmons-Winthrop,3,0,0
8/26/2014,Disappointment Cleaver,12,10,0.833333333
8/26/2014,Disappointment Cleaver,1,1,1
8/26/2014,Disappointment Cleaver,12,10,0.833333333
8/25/2014,Disappointment Cleaver,11,8,0.727272727
8/25/2014,Emmons-Winthrop,2,0,0
8/25/2014,Disappointment Cleaver,9,9,1
8/25/2014,Disappointment Cleaver,3,3,1
8/25/2014,Disappointment Cleaver,12,7,0.583333333
8/25/2014,Emmons-Winthrop,2,0,0
8/25/2014,Disappointment Cleaver,12,11,0.916666667
8/25/2014,Emmons-Winthrop,4,0,0
8/25/2014,Emmons-Winthrop,3,3,1
8/25/2014,Disappointment Cleaver,3,3,1
8/25/2014,Disappointment Cleaver,2,0,0
8/24/2014,Disappointment Cleaver,2,2,1
8/24/2014,Disappointment Cleaver,11,7,0.636363636
8/24/2014,Disappointment Cleaver,2,2,1
8/24/2014,Kautz Glacier,3,3,1
8/24/2014,Disappointment Cleaver,12,10,0.833333333
8/24/2014,Disappointment Cleaver,12,10,0.833333333
8/24/2014,Emmons-Winthrop,2,0,0
8/24/2014,Emmons-Winthrop,3,0,0
8/24/2014,Disappointment Cleaver,4,4,1
8/24/2014,Disappointment Cleaver,1,0,0
8/23/2014,Disappointment Cleaver,4,4,1
8/23/2014,Disappointment Cleaver,2,2,1
8/23/2014,Disappointment Cleaver,3,3,1
8/23/2014,Disappointment Cleaver,3,3,1
8/23/2014,Disappointment Cleaver,3,0,0
8/23/2014,glacier only - no summit attempt,4,0,0
8/23/2014,Disappointment Cleaver,11,11,1
8/23/2014,Sunset Amphitheater,2,0,0
8/23/2014,Disappointment Cleaver,2,2,1
8/23/2014,Emmons-Winthrop,2,0,0
8/23/2014,Disappointment Cleaver,2,2,1
8/23/2014,Disappointment Cleaver,2,2,1
8/23/2014,Disappointment Cleaver,4,4,1
8/23/2014,Disappointment Cleaver,2,2,1
8/23/2014,Disappointment Cleaver,2,0,0
8/23/2014,Kautz Glacier,2,2,1
8/23/2014,Disappointment Cleaver,3,2,0.666666667
8/23/2014,Disappointment Cleaver,3,0,0
8/23/2014,Emmons-Winthrop,2,0,0
8/23/2014,Disappointment Cleaver,11,9,0.818181818
8/23/2014,Unknown,5,5,1
8/23/2014,Disappointment Cleaver,2,0,0
8/23/2014,Disappointment Cleaver,4,3,0.75
8/22/2014,Disappointment Cleaver,10,10,1
8/22/2014,Disappointment Cleaver,3,3,1
8/22/2014,Disappointment Cleaver,3,3,1
8/22/2014,Disappointment Cleaver,11,9,0.818181818
8/22/2014,glacier only - no summit attempt,3,0,0
8/22/2014,Disappointment Cleaver,4,4,1
8/22/2014,Disappointment Cleaver,2,0,0
8/22/2014,Disappointment Cleaver,11,11,1
8/22/2014,Disappointment Cleaver,6,4,0.666666667
8/22/2014,Disappointment Cleaver,4,4,1
8/22/2014,Disappointment Cleaver,2,2,1
8/21/2014,Disappointment Cleaver,12,9,0.75
8/21/2014,Disappointment Cleaver,3,0,0
8/21/2014,Disappointment Cleaver,3,2,0.666666667
8/21/2014,Disappointment Cleaver,3,0,0
8/21/2014,Disappointment Cleaver,12,8,0.666666667
8/21/2014,Disappointment Cleaver,2,0,0
8/21/2014,Disappointment Cleaver,3,3,1
8/21/2014,Disappointment Cleaver,5,5,1
8/20/2014,Disappointment Cleaver,2,0,0
8/20/2014,Disappointment Cleaver,2,0,0
8/20/2014,Disappointment Cleaver,12,10,0.833333333
8/20/2014,Disappointment Cleaver,3,0,0
8/20/2014,Disappointment Cleaver,12,7,0.583333333
8/20/2014,Disappointment Cleaver,12,9,0.75
8/20/2014,Kautz Glacier,2,0,0
8/20/2014,Disappointment Cleaver,2,0,0
8/20/2014,Emmons-Winthrop,3,0,0
8/20/2014,Emmons-Winthrop,4,0,0
8/19/2014,Disappointment Cleaver,2,2,1
8/19/2014,Disappointment Cleaver,12,7,0.583333333
8/19/2014,Disappointment Cleaver,2,2,1
8/19/2014,Disappointment Cleaver,3,0,0
8/19/2014,Disappointment Cleaver,2,2,1
8/19/2014,Disappointment Cleaver,12,12,1
8/19/2014,Disappointment Cleaver,2,2,1
8/19/2014,Disappointment Cleaver,2,2,1
8/19/2014,Disappointment Cleaver,2,0,0
8/19/2014,Disappointment Cleaver,4,4,1
8/19/2014,Disappointment Cleaver,2,0,0
8/19/2014,Emmons-Winthrop,12,0,0
8/18/2014,Emmons-Winthrop,11,0,0
8/18/2014,Disappointment Cleaver,12,9,0.75
8/18/2014,Emmons-Winthrop,3,3,1
8/18/2014,Disappointment Cleaver,2,0,0
8/18/2014,Little Tahoma,2,2,1
8/18/2014,Disappointment Cleaver,3,0,0
8/18/2014,Disappointment Cleaver,2,0,0
8/18/2014,Disappointment Cleaver,12,8,0.666666667
8/18/2014,Disappointment Cleaver,3,3,1
8/18/2014,Disappointment Cleaver,11,11,1
8/18/2014,Disappointment Cleaver,2,2,1
8/18/2014,Kautz Glacier,2,2,1
8/18/2014,Kautz Glacier,12,0,0
8/17/2014,Disappointment Cleaver,2,2,1
8/17/2014,Emmons-Winthrop,2,0,0
8/17/2014,Disappointment Cleaver,5,5,1
8/17/2014,Disappointment Cleaver,2,0,0
8/17/2014,Disappointment Cleaver,4,3,0.75
8/17/2014,Disappointment Cleaver,3,0,0
8/17/2014,Disappointment Cleaver,12,11,0.916666667
8/17/2014,Disappointment Cleaver,11,8,0.727272727
8/17/2014,Disappointment Cleaver,3,2,0.666666667
8/17/2014,Little Tahoma,2,0,0
8/17/2014,Disappointment Cleaver,12,6,0.5
8/17/2014,Disappointment Cleaver,2,2,1
8/17/2014,Disappointment Cleaver,3,3,1
8/17/2014,Disappointment Cleaver,3,0,0
8/17/2014,Emmons-Winthrop,1,0,0
8/16/2014,Disappointment Cleaver,3,0,0
8/16/2014,Disappointment Cleaver,2,0,0
8/16/2014,Disappointment Cleaver,4,0,0
8/16/2014,Disappointment Cleaver,4,0,0
8/16/2014,Disappointment Cleaver,3,3,1
8/16/2014,Disappointment Cleaver,2,0,0
8/16/2014,glacier only - no summit attempt,1,0,0
8/16/2014,Disappointment Cleaver,12,9,0.75
8/16/2014,Disappointment Cleaver,2,2,1
8/16/2014,Disappointment Cleaver,2,0,0
8/16/2014,Emmons-Winthrop,2,0,0
8/16/2014,Disappointment Cleaver,12,12,1
8/16/2014,Disappointment Cleaver,12,9,0.75
8/16/2014,Disappointment Cleaver,1,1,1
8/16/2014,Disappointment Cleaver,2,2,1
8/16/2014,Disappointment Cleaver,2,0,0
8/16/2014,Disappointment Cleaver,2,2,1
8/16/2014,Emmons-Winthrop,2,2,1
8/16/2014,Disappointment Cleaver,3,0,0
8/16/2014,Disappointment Cleaver,4,0,0
8/16/2014,Kautz Glacier,4,0,0
8/16/2014,Disappointment Cleaver,2,2,1
8/16/2014,Disappointment Cleaver,7,7,1
8/16/2014,Disappointment Cleaver,2,0,0
8/16/2014,Emmons-Winthrop,2,0,0
8/16/2014,Disappointment Cleaver,2,2,1
8/16/2014,Disappointment Cleaver,5,5,1
8/16/2014,Disappointment Cleaver,2,0,0
8/16/2014,Disappointment Cleaver,4,4,1
8/15/2014,Disappointment Cleaver,8,7,0.875
8/15/2014,Disappointment Cleaver,4,0,0
8/15/2014,Emmons-Winthrop,3,0,0
8/15/2014,Disappointment Cleaver,2,0,0
8/15/2014,Disappointment Cleaver,3,3,1
8/15/2014,Disappointment Cleaver,12,9,0.75
8/15/2014,Disappointment Cleaver,3,3,1
8/15/2014,Disappointment Cleaver,6,6,1
8/15/2014,Disappointment Cleaver,1,1,1
8/15/2014,Disappointment Cleaver,2,2,1
8/15/2014,Disappointment Cleaver,12,5,0.416666667
8/15/2014,Disappointment Cleaver,12,11,0.916666667
8/15/2014,Little Tahoma,2,2,1
8/15/2014,Disappointment Cleaver,3,0,0
8/15/2014,Disappointment Cleaver,4,4,1
8/15/2014,Disappointment Cleaver,3,3,1
8/15/2014,Disappointment Cleaver,2,2,1
8/15/2014,Disappointment Cleaver,2,2,1
8/14/2014,Disappointment Cleaver,2,2,1
8/14/2014,Disappointment Cleaver,10,7,0.7
8/14/2014,Disappointment Cleaver,12,7,0.583333333
8/14/2014,Emmons-Winthrop,2,0,0
8/14/2014,Disappointment Cleaver,7,0,0
8/13/2014,Disappointment Cleaver,2,0,0
8/13/2014,Disappointment Cleaver,12,11,0.916666667
8/13/2014,Disappointment Cleaver,12,12,1
8/13/2014,Disappointment Cleaver,5,5,1
8/13/2014,Kautz Glacier,3,3,1
08-12-14,Disappointment Cleaver,12,0,0
08-12-14,Disappointment Cleaver,2,0,0
08-12-14,Disappointment Cleaver,2,2,1
08-12-14,Disappointment Cleaver,9,0,0
08-12-14,Disappointment Cleaver,11,0,0
08-12-14,Disappointment Cleaver,2,0,0
08-12-14,Emmons-Winthrop,11,0,0
08-12-14,Disappointment Cleaver,2,0,0
08-12-14,Disappointment Cleaver,3,0,0
08-12-14,Disappointment Cleaver,11,0,0
08-11-14,Disappointment Cleaver,9,6,0.666666667
08-11-14,Emmons-Winthrop,5,5,1
08-11-14,Disappointment Cleaver,4,2,0.5
08-11-14,Emmons-Winthrop,4,0,0
08-11-14,Disappointment Cleaver,1,0,0
08-11-14,Disappointment Cleaver,3,3,1
08-11-14,Disappointment Cleaver,12,0,0
08-11-14,Disappointment Cleaver,11,10,0.909090909
08-11-14,Emmons-Winthrop,11,0,0
08-11-14,Disappointment Cleaver,5,0,0
08-10-14,Emmons-Winthrop,11,0,0
08-10-14,Emmons-Winthrop,3,3,1
08-10-14,Emmons-Winthrop,4,0,0
08-10-14,Disappointment Cleaver,12,8,0.666666667
08-10-14,Disappointment Cleaver,4,4,1
08-10-14,Disappointment Cleaver,12,12,1
08-10-14,Disappointment Cleaver,2,2,1
08-10-14,Disappointment Cleaver,3,2,0.666666667
08-10-14,Emmons-Winthrop,2,0,0
08-10-14,Disappointment Cleaver,12,6,0.5
08-10-14,Disappointment Cleaver,5,5,1
08-10-14,Kautz Glacier,9,9,1
08-10-14,Disappointment Cleaver,11,6,0.545454545
08-10-14,Disappointment Cleaver,3,0,0
08-10-14,Emmons-Winthrop,6,6,1
08-10-14,Disappointment Cleaver,3,3,1
08-10-14,Emmons-Winthrop,5,0,0
